id,y,z,x,location
142413,114.049649035,-1836.356,-3225.075725807,barrel
142414,109.818382899,-1829.023306055,-3225.214243119,barrel
142415,101.355850626,-1829.023306055,-3225.491277741,barrel
142416,97.12458449,-1836.356,-3225.629795052,barrel
142417,101.355850626,-1843.688693945,-3225.491277741,barrel
142418,109.818382899,-1843.688693945,-3225.214243119,barrel
142419,105.543238789,-1836.356,-3224.012426992,barrel
142501,2635.666241622,-2119.092,-1868.878246065,barrel
142502,2634.409427634,-2111.039342044,-1870.632127955,barrel
142503,2630.975747962,-2105.144387284,-1875.423822387,barrel
142504,2626.285254302,-2102.986684087,-1881.969398709,barrel
142505,2621.594760642,-2105.144387284,-1888.514975031,barrel
142506,2618.16108097,-2111.039342044,-1893.306669464,barrel
142507,2616.904266982,-2119.092,-1895.060551353,barrel
142508,2618.16108097,-2127.144657956,-1893.306669464,barrel
142509,2621.594760642,-2133.039612716,-1888.514975031,barrel
142510,2626.285254302,-2135.197315913,-1881.969398709,barrel
142511,2630.975747962,-2133.039612716,-1875.423822387,barrel
142512,2634.409427634,-2127.144657956,-1870.632127955,barrel
142513,2628.053627086,-2119.092,-1872.820037483,barrel
142514,2625.587688638,-2111.759306055,-1876.261250602,barrel
142515,2620.655811741,-2111.759306055,-1883.14367684,barrel
142516,2618.189873293,-2119.092,-1886.584889959,barrel
142517,2620.655811741,-2126.424693945,-1883.14367684,barrel
142518,2625.587688638,-2126.424693945,-1876.261250602,barrel
142519,2622.031680962,-2119.092,-1878.921331159,barrel
142601,2062.156809202,-2119.092,-2487.35838393,barrel
142602,2060.488882076,-2111.039342044,-2488.727216347,barrel
142603,2055.932020424,-2105.144387284,-2492.466936057,barrel
142604,2049.707231647,-2102.986684087,-2497.575488185,barrel
142605,2043.482442869,-2105.144387284,-2502.684040312,barrel
142606,2038.925581217,-2111.039342044,-2506.423760022,barrel
142607,2037.257654091,-2119.092,-2507.792592439,barrel
142608,2038.925581217,-2127.144657956,-2506.423760022,barrel
142609,2043.482442869,-2133.039612716,-2502.684040312,barrel
142610,2049.707231647,-2135.197315913,-2497.575488185,barrel
142611,2055.932020424,-2133.039612716,-2492.466936057,barrel
142612,2060.488882076,-2127.144657956,-2488.727216347,barrel
142613,2053.783377525,-2119.092,-2489.195572437,barrel
142614,2050.510812398,-2111.759306055,-2491.881297228,barrel
142615,2043.965682145,-2111.759306055,-2497.25274681,barrel
142616,2040.693117018,-2119.092,-2499.938471601,barrel
142617,2043.965682145,-2126.424693945,-2497.25274681,barrel
142618,2050.510812398,-2126.424693945,-2491.881297228,barrel
142619,2046.387493236,-2119.092,-2493.530375227,barrel
142701,1348.114798109,-2119.092,-2936.329158484,barrel
142702,1346.149424323,-2111.039342044,-2937.219657761,barrel
142703,1340.779923282,-2105.144387284,-2939.652547031,barrel
142704,1333.445048456,-2102.986684087,-2942.975935578,barrel
142705,1326.110173629,-2105.144387284,-2946.299324126,barrel
142706,1320.740672588,-2111.039342044,-2948.732213396,barrel
142707,1318.775298802,-2119.092,-2949.622712673,barrel
142708,1320.740672588,-2127.144657956,-2948.732213396,barrel
142709,1326.110173629,-2133.039612716,-2946.299324126,barrel
142710,1333.445048456,-2135.197315913,-2942.975935578,barrel
142711,1340.779923282,-2133.039612716,-2939.652547031,barrel
142712,1346.149424323,-2127.144657956,-2937.219657761,barrel
142713,1339.551184823,-2119.092,-2935.93654272,barrel
142714,1335.695012923,-2111.759306055,-2937.683751477,barrel
142715,1327.982669123,-2111.759306055,-2941.17816899,barrel
142716,1324.126497223,-2119.092,-2942.925377747,barrel
142717,1327.982669123,-2126.424693945,-2941.17816899,barrel
142718,1335.695012923,-2126.424693945,-2937.683751477,barrel
142719,1331.285379661,-2119.092,-2938.209444977,barrel
142801,542.200991391,-2119.092,-3185.193953401,barrel
142802,540.07210792,-2111.039342044,-3185.545433484,barrel
142803,534.255890113,-2105.144387284,-3186.50569493,barrel
142804,526.310788834,-2102.986684087,-3187.81743646,barrel
142805,518.365687556,-2105.144387284,-3189.12917799,barrel
142806,512.549469749,-2111.039342044,-3190.089439437,barrel
142807,510.420586278,-2119.092,-3190.44091952,barrel
142808,512.549469749,-2127.144657956,-3190.089439437,barrel
142809,518.365687556,-2133.039612716,-3189.12917799,barrel
142810,526.310788834,-2135.197315913,-3187.81743646,barrel
142811,534.255890113,-2133.039612716,-3186.50569493,barrel
142812,540.07210792,-2127.144657956,-3185.545433484,barrel
142813,534.030792589,-2119.092,-3182.598289481,barrel
142814,529.853805658,-2111.759306055,-3183.287912814,barrel
142815,521.499831796,-2111.759306055,-3184.667159481,barrel
142816,517.322844865,-2119.092,-3185.356782814,barrel
142817,521.499831796,-2126.424693945,-3184.667159481,barrel
142818,529.853805658,-2126.424693945,-3183.287912814,barrel
142819,525.458367515,-2119.092,-3182.654396673,barrel
142901,2369.180190371,-2401.828,-2196.913212077,barrel
142902,2367.705201076,-2393.775342044,-2198.488042119,barrel
142903,2363.675455381,-2387.880387284,-2202.790557809,barrel
142904,2358.170720392,-2385.722684087,-2208.667903541,barrel
142905,2352.665985402,-2387.880387284,-2214.545249273,barrel
142906,2348.636239707,-2393.775342044,-2218.847764963,barrel
142907,2347.161250412,-2401.828,-2220.422595005,barrel
142908,2348.636239707,-2409.880657956,-2218.847764963,barrel
142909,2352.665985402,-2415.775612716,-2214.545249273,barrel
142910,2358.170720392,-2417.933315913,-2208.667903541,barrel
142911,2363.675455381,-2415.775612716,-2202.790557809,barrel
142912,2367.705201076,-2409.880657956,-2198.488042119,barrel
142913,2361.118195784,-2401.828,-2199.827635334,barrel
142914,2358.224185335,-2394.495306055,-2202.917538842,barrel
142915,2352.436164439,-2394.495306055,-2209.097345858,barrel
142916,2349.542153991,-2401.828,-2212.187249366,barrel
142917,2352.436164439,-2409.160693945,-2209.097345858,barrel
142918,2358.224185335,-2409.160693945,-2202.917538842,barrel
142919,2354.351389612,-2401.828,-2205.0907099,barrel
143001,1719.849353289,-2401.828,-2735.244164208,barrel
143002,1718.017027028,-2393.775342044,-2736.383577898,barrel
143003,1713.011018586,-2387.880387284,-2739.496513987,barrel
143004,1706.172683882,-2385.722684087,-2743.748863766,barrel
143005,1699.334349178,-2387.880387284,-2748.001213546,barrel
143006,1694.328340736,-2393.775342044,-2751.114149635,barrel
143007,1692.496014475,-2401.828,-2752.253563325,barrel
143008,1694.328340736,-2409.880657956,-2751.114149635,barrel
143009,1699.334349178,-2415.775612716,-2748.001213546,barrel
143010,1706.172683882,-2417.933315913,-2743.748863766,barrel
143011,1713.011018586,-2415.775612716,-2739.496513987,barrel
143012,1718.017027028,-2409.880657956,-2736.383577898,barrel
143013,1711.307756261,-2401.828,-2735.97268316,barrel
143014,1707.712630952,-2394.495306055,-2738.208275739,barrel
143015,1700.522380335,-2394.495306055,-2742.679460895,barrel
143016,1696.927255026,-2401.828,-2744.915053474,barrel
143017,1700.522380335,-2409.160693945,-2742.679460895,barrel
143018,1707.712630952,-2409.160693945,-2738.208275739,barrel
143019,1703.409339485,-2401.828,-2739.305044497,barrel
143101,953.313624966,-2401.828,-3087.172746754,barrel
143102,951.248831745,-2393.775342044,-3087.79909493,barrel
143103,945.607711758,-2387.880387284,-3089.51030997,barrel
143104,937.901798549,-2385.722684087,-3091.847873186,barrel
143105,930.195885341,-2387.880387284,-3094.185436402,barrel
143106,924.554765354,-2393.775342044,-3095.896651441,barrel
143107,922.489972133,-2401.828,-3096.522999617,barrel
143108,924.554765354,-2409.880657956,-3095.896651441,barrel
143109,930.195885341,-2415.775612716,-3094.185436402,barrel
143110,937.901798549,-2417.933315913,-3091.847873186,barrel
143111,945.607711758,-2415.775612716,-3089.51030997,barrel
143112,951.248831745,-2409.880657956,-3087.79909493,barrel
143113,944.874521219,-2401.828,-3085.665714038,barrel
143114,940.823282898,-2394.495306055,-3086.894643747,barrel
143115,932.720806257,-2394.495306055,-3089.352503165,barrel
143116,928.669567936,-2401.828,-3090.581432874,barrel
143117,932.720806257,-2409.160693945,-3089.352503165,barrel
143118,940.823282898,-2409.160693945,-3086.894643747,barrel
143119,936.382757889,-2401.828,-3086.840267228,barrel
143201,121.811148527,-2401.828,-3228.715608402,barrel
143202,119.654600591,-2393.775342044,-3228.786206472,barrel
143203,113.762802064,-2387.880387284,-3228.979083985,barrel
